platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,tags,paid_only,contest_id,irt_users,is_experimental
Codeforces,1292F,Nora's Toy Boxes,3500.0,Hard,372,,,"['bitmasks', 'combinatorics', 'dp']",,,,
Codeforces,1292E,Rin and The Unknown Flower,3500.0,Hard,467,,,"['constructive algorithms', 'greedy', 'interactive', 'math']",,,,
Codeforces,1292D,Chaotic V.,2700.0,Hard,991,,,"['dp', 'graphs', 'greedy', 'math', 'number theory', 'trees']",,,,
Codeforces,1292C,Xenon's Attack on the Gangs,2300.0,Hard,2258,,,"['combinatorics', 'dfs and similar', 'dp', 'greedy', 'trees']",,,,
Codeforces,1292B,Aroma's Search,1700.0,Medium,6789,,,"['brute force', 'constructive algorithms', 'geometry', 'greedy', 'implementation']",,,,
Codeforces,1292A,NEKO's Maze Game,1400.0,Medium,13894,,,"['data structures', 'dsu', 'implementation']",,,,
Codeforces,1291F,Coffee Varieties (easy version),2800.0,Hard,733,,,"['graphs', 'interactive']",,,,
Codeforces,1291B,Array Sharpening,1300.0,Medium,15471,,,"['greedy', 'implementation']",,,,
Codeforces,1291A,Even But Not Even,900.0,Easy,20771,,,"['greedy', 'math', 'strings']",,,,
Codeforces,1290F,Making Shapes,3500.0,Hard,595,,,['dp'],,,,
Codeforces,1290E,Cartesian Tree ,3300.0,Hard,674,,,['data structures'],,,,
Codeforces,1290D,Coffee Varieties (hard version),3000.0,Hard,955,,,"['constructive algorithms', 'graphs', 'interactive']",,,,
Codeforces,1290C,Prefix Enlightenment,2400.0,Hard,2059,,,"['dfs and similar', 'dsu', 'graphs']",,,,
Codeforces,1290B,Irreducible Anagrams,1800.0,Medium,7282,,,"['binary search', 'constructive algorithms', 'data structures', 'strings', 'two pointers']",,,,
Codeforces,1290A,Mind Control,1600.0,Medium,8933,,,"['brute force', 'data structures', 'implementation']",,,,
Codeforces,1288F,Red-Blue Graph,2900.0,Hard,652,,,"['constructive algorithms', 'flows']",,,,
Codeforces,1288E,Messenger Simulator,2000.0,Hard,4039,,,['data structures'],,,,
Codeforces,1288D,Minimax Problem,2000.0,Hard,8363,,,"['binary search', 'bitmasks', 'dp']",,,,
Codeforces,1288C,Two Arrays,1600.0,Medium,15533,,,"['combinatorics', 'dp']",,,,
Codeforces,1288B,Yet Another Meme Problem,1100.0,Easy,17833,,,['math'],,,,
Codeforces,1288A,Deadline,1100.0,Easy,19351,,,"['binary search', 'brute force', 'math', 'ternary search']",,,,
Codeforces,1287B,Hyperset,1500.0,Medium,9828,,,"['brute force', 'data structures', 'implementation']",,,,
Codeforces,1287A,Angry Students,800.0,Easy,22987,,,"['greedy', 'implementation']",,,,
Codeforces,1286F,Harry The Potter,3100.0,Hard,298,,,"['brute force', 'constructive algorithms', 'dp', 'fft', 'implementation', 'math']",,,,
Codeforces,1286E,Fedya the Potter Strikes Back,3200.0,Hard,674,,,"['data structures', 'strings']",,,,
Codeforces,1286D,LCC,3100.0,Hard,731,,,"['data structures', 'math', 'matrices', 'probabilities']",,,,
Codeforces,1286C2,Madhouse (Hard version),2800.0,Hard,762,,,"['brute force', 'constructive algorithms', 'hashing', 'interactive', 'math']",,,,
Codeforces,1286C1,Madhouse (Easy version),2400.0,Hard,1589,,,"['brute force', 'constructive algorithms', 'interactive', 'math']",,,,
Codeforces,1286B,Numbers on Tree,1800.0,Medium,5548,,,"['constructive algorithms', 'data structures', 'dfs and similar', 'graphs', 'greedy', 'trees']",,,,
Codeforces,1286A,Garland,1800.0,Medium,9749,,,"['dp', 'greedy', 'sortings']",,,,
Codeforces,1285F,Classical?,2900.0,Hard,1376,,,"['binary search', 'combinatorics', 'number theory']",,,,
Codeforces,1285E,Delete a Segment,2300.0,Hard,2007,,,"['brute force', 'constructive algorithms', 'data structures', 'dp', 'graphs', 'sortings', 'trees', 'two pointers']",,,,
Codeforces,1285D,Dr. Evil Underscores,1900.0,Medium,8680,,,"['bitmasks', 'brute force', 'dfs and similar', 'divide and conquer', 'dp', 'greedy', 'strings', 'trees']",,,,
Codeforces,1285C,Fadi and LCM,1400.0,Medium,28471,,,"['brute force', 'math', 'number theory']",,,,
Codeforces,1285B,Just Eat It!,1300.0,Medium,31567,,,"['dp', 'greedy', 'implementation']",,,,
Codeforces,1285A,Mezo Playing Zoma,800.0,Easy,29982,,,['math'],,,,
Codeforces,1284G,Seollal,3300.0,Hard,230,,,['graphs'],,,,
Codeforces,1284F,New Year and Social Network,3200.0,Hard,414,,,"['data structures', 'graph matchings', 'graphs', 'math', 'trees']",,,,
Codeforces,1284E,New Year and Castle Construction,2500.0,Hard,1388,,,"['combinatorics', 'geometry', 'math', 'sortings']",,,,
Codeforces,1284D,New Year and Conference,2100.0,Hard,3409,,,"['binary search', 'data structures', 'hashing', 'sortings']",,,,
Codeforces,1284C,New Year and Permutation,1600.0,Medium,8773,,,"['combinatorics', 'math']",,,,
Codeforces,1284B,New Year and Ascent Sequence,1400.0,Medium,11503,,,"['binary search', 'combinatorics', 'data structures', 'dp', 'implementation', 'sortings']",,,,
Codeforces,1284A,New Year and Naming,800.0,Easy,18605,,,"['implementation', 'strings']",,,,
Codeforces,1283F,DIY Garland,2200.0,Hard,2117,,,"['constructive algorithms', 'greedy', 'trees']",,,,
Codeforces,1283E,New Year Parties,1800.0,Medium,7418,,,"['dp', 'greedy']",,,,
Codeforces,1283D,Christmas Trees,1800.0,Medium,9758,,,"['graphs', 'greedy', 'shortest paths']",,,,
Codeforces,1283C,Friends and Gifts,1500.0,Medium,14190,,,"['constructive algorithms', 'data structures', 'math']",,,,
Codeforces,1283B,Candies Division,900.0,Easy,23159,,,['math'],,,,
Codeforces,1283A,Minutes Before the New Year,800.0,Easy,61718,,,['math'],,,,
Codeforces,1282E,The Cake Is a Lie,2400.0,Hard,1223,,,"['constructive algorithms', 'data structures', 'dfs and similar', 'graphs']",,,,
Codeforces,1282D,Enchanted Artifact,2300.0,Hard,2386,,,"['constructive algorithms', 'interactive', 'strings']",,,,
Codeforces,1282C,Petya and Exam,1800.0,Medium,4624,,,"['greedy', 'sortings', 'two pointers']",,,,
Codeforces,1282B2,K for the Price of One (Hard Version),1600.0,Medium,11052,,,"['dp', 'greedy', 'sortings']",,,,
Codeforces,1282B1,K for the Price of One (Easy Version),1400.0,Medium,12193,,,"['dp', 'greedy', 'sortings']",,,,
Codeforces,1282A,Temporarily unavailable,900.0,Easy,15524,,,"['implementation', 'math']",,,,
Codeforces,1281B,Azamon Web Services,1600.0,Medium,8705,,,['greedy'],,,,
Codeforces,1281A,Suffix Three,800.0,Easy,18959,,,['implementation'],,,,
Codeforces,1280F,Intergalactic Sliding Puzzle,3400.0,Hard,109,,,"['combinatorics', 'constructive algorithms', 'math']",,,,
Codeforces,1280E,Kirchhoff's Current Loss,2900.0,Hard,231,,,['math'],,,,
Codeforces,1280D,Miss Punyverse,2500.0,Hard,1247,,,"['dp', 'greedy', 'trees']",,,,
Codeforces,1280C,Jeremy Bearimy,2000.0,Hard,3047,,,"['dfs and similar', 'graphs', 'greedy', 'trees']",,,,
Codeforces,1280B,Beingawesomeism,1800.0,Medium,4213,,,"['implementation', 'math']",,,,
Codeforces,1280A,Cut and Paste,1700.0,Medium,5861,,,"['implementation', 'math']",,,,
Codeforces,1279F,New Year and Handle Change,2800.0,Hard,1235,,,"['binary search', 'dp']",,,,
Codeforces,1279E,New Year Permutations,2700.0,Hard,456,,,"['combinatorics', 'dp']",,,,
Codeforces,1279D,Santa's Bot,1700.0,Medium,7395,,,"['combinatorics', 'math', 'probabilities']",,,,
Codeforces,1279C,Stack of Presents,1400.0,Medium,12457,,,"['data structures', 'implementation']",,,,
Codeforces,1279B,Verse For Santa,1300.0,Medium,14462,,,"['binary search', 'brute force', 'implementation']",,,,
Codeforces,1279A,New Year Garland,900.0,Easy,17907,,,['math'],,,,
Codeforces,1278F,Cards,2600.0,Hard,2571,,,"['combinatorics', 'dp', 'math', 'number theory', 'probabilities']",,,,
Codeforces,1278E,Tests for problem D,2200.0,Hard,2049,,,"['constructive algorithms', 'dfs and similar', 'divide and conquer', 'trees']",,,,
Codeforces,1278D,Segment Tree,2100.0,Hard,4362,,,"['data structures', 'dsu', 'graphs', 'trees']",,,,
Codeforces,1278C,Berry Jam,1700.0,Medium,8590,,,"['data structures', 'dp', 'greedy', 'implementation']",,,,
Codeforces,1278B,A and B,1500.0,Medium,14221,,,"['greedy', 'math']",,,,
Codeforces,1278A,Shuffle Hashing,1000.0,Easy,18394,,,"['brute force', 'implementation', 'strings']",,,,
Codeforces,1277D,Let's Play the Words?,1900.0,Medium,3281,,,"['data structures', 'hashing', 'implementation', 'math']",,,,
Codeforces,1277B,Make Them Odd,1200.0,Medium,17234,,,"['greedy', 'number theory']",,,,
Codeforces,1277A,"Happy Birthday, Polycarp!",1000.0,Easy,14524,,,['implementation'],,,,
Codeforces,1276F,Asterisk Substrings,3400.0,Hard,449,,,['string suffix structures'],,,,
Codeforces,1276E,Four Stones,3500.0,Hard,123,,,['constructive algorithms'],,,,
Codeforces,1276D,Tree Elimination,2900.0,Hard,680,,,"['dp', 'trees']",,,,
Codeforces,1276C,Beautiful Rectangle,2300.0,Hard,1793,,,"['brute force', 'combinatorics', 'constructive algorithms', 'data structures', 'greedy', 'math']",,,,
Codeforces,1276B,Two Fairs,1900.0,Medium,5712,,,"['combinatorics', 'dfs and similar', 'dsu', 'graphs']",,,,
Codeforces,1276A,As Simple as One and Two,1400.0,Medium,12992,,,"['dp', 'greedy']",,,,
Codeforces,1275F,Шардирование постов,,Unknown,93,,,"['*special', 'binary search', 'interactive']",,,,
Codeforces,1275E3,Контрольная сумма,,Unknown,61,,,['*special'],,,,
Codeforces,1275E2,Контрольная сумма,,Unknown,138,,,['*special'],,,,
Codeforces,1275E1,Контрольная сумма,,Unknown,265,,,['*special'],,,,
Codeforces,1275D,Storage2,,Unknown,422,,,['*special'],,,,
Codeforces,1275C,#define Задача B ...,,Unknown,699,,,['*special'],,,,
Codeforces,1275B,Code Review,,Unknown,846,,,['*special'],,,,
Codeforces,1275A,Скрытый друг,,Unknown,892,,,['*special'],,,,
Codeforces,1272F,Two Bracket Sequences,2200.0,Hard,2348,,,"['dp', 'strings', 'two pointers']",,,,
Codeforces,1272E,Nearest Opposite Parity,1900.0,Medium,8079,,,"['dfs and similar', 'graphs', 'shortest paths']",,,,
Codeforces,1272D,Remove One Element,1500.0,Medium,19447,,,"['brute force', 'dp']",,,,
Codeforces,1272C,Yet Another Broken Keyboard,1200.0,Medium,31006,,,"['combinatorics', 'dp', 'implementation']",,,,
Codeforces,1272B,Snow Walking Robot,1200.0,Medium,14712,,,"['constructive algorithms', 'greedy', 'implementation']",,,,
Codeforces,1272A,Three Friends,900.0,Easy,22147,,,"['brute force', 'greedy', 'math', 'sortings']",,,,
Codeforces,1271F,Divide The Students,2700.0,Hard,260,,,['brute force'],,,,
Codeforces,1271E,Common Number,2100.0,Hard,3722,,,"['binary search', 'combinatorics', 'dp', 'math']",,,,
Codeforces,1271D,Portals,2100.0,Hard,3438,,,"['data structures', 'dp', 'greedy', 'implementation', 'sortings']",,,,
Codeforces,1271C,Shawarma Tent,1300.0,Medium,11183,,,"['brute force', 'geometry', 'greedy', 'implementation']",,,,
Codeforces,1271B,Blocks,1300.0,Medium,12124,,,"['greedy', 'math']",,,,
Codeforces,1271A,Suits,800.0,Easy,15698,,,"['brute force', 'greedy', 'math']",,,,
Codeforces,1270I,Xor on Figures,3500.0,Hard,318,,,"['constructive algorithms', 'fft', 'math']",,,,
Codeforces,1270H,Number of Components,3300.0,Hard,1008,,,['data structures'],,,,
Codeforces,1270G,Subset with Zero Sum,2700.0,Hard,2985,,,"['constructive algorithms', 'dfs and similar', 'graphs', 'math']",,,,
Codeforces,1270F,Awesome Substrings,2600.0,Hard,1341,,,"['math', 'strings']",,,,
Codeforces,1270E,Divide Points,2300.0,Hard,2755,,,"['constructive algorithms', 'geometry', 'math']",,,,
Codeforces,1270D,Strange Device,1900.0,Medium,4955,,,"['constructive algorithms', 'interactive', 'math', 'sortings']",,,,
Codeforces,1270C,Make Good,1400.0,Medium,15072,,,"['bitmasks', 'constructive algorithms', 'math']",,,,
Codeforces,1270B,Interesting Subarray,1200.0,Medium,17404,,,"['constructive algorithms', 'greedy', 'math']",,,,
Codeforces,1270A,Card Game,800.0,Easy,17843,,,"['games', 'greedy', 'math']",,,,
Codeforces,1269B,Modulo Equality,1500.0,Medium,9668,,,"['brute force', 'sortings']",,,,
Codeforces,1269A,Equation,800.0,Easy,24247,,,"['brute force', 'math']",,,,
Codeforces,1268E,Happy Cactus,3400.0,Hard,296,,,['dp'],,,,
Codeforces,1268D,Invertation in Tournament,3200.0,Hard,642,,,"['brute force', 'divide and conquer', 'graphs', 'math']",,,,
Codeforces,1268C,K Integers,2300.0,Hard,1957,,,"['binary search', 'data structures']",,,,
Codeforces,1268B,Domino for Young,2000.0,Hard,6470,,,"['dp', 'greedy', 'math']",,,,
Codeforces,1268A,Long Beautiful Integer,1700.0,Medium,9086,,,"['constructive algorithms', 'greedy', 'implementation', 'strings']",,,,
Codeforces,1267L,Lexicography,1800.0,Medium,3371,,,"['constructive algorithms', 'strings']",,,,
Codeforces,1267K,Key Storage,2100.0,Hard,2148,,,"['combinatorics', 'math']",,,,
Codeforces,1267J,Just Arrange the Icons,1800.0,Medium,3066,,,"['greedy', 'implementation', 'math']",,,,
Codeforces,1267I,Intriguing Selection,2600.0,Hard,1069,,,"['brute force', 'constructive algorithms', 'implementation', 'interactive', 'sortings']",,,,
Codeforces,1267H,Help BerLine,3200.0,Hard,233,,,['constructive algorithms'],,,,
Codeforces,1267G,Game Relics,3000.0,Hard,830,,,"['math', 'probabilities']",,,,
Codeforces,1267F,Foolprüf Security,2600.0,Hard,720,,,['graphs'],,,,
Codeforces,1267E,Elections,1700.0,Medium,3525,,,['greedy'],,,,
Codeforces,1267D,DevOps Best Practices,2800.0,Hard,262,,,['constructive algorithms'],,,,
Codeforces,1267C,Cactus Revenge,3500.0,Hard,393,,,['constructive algorithms'],,,,
Codeforces,1267B,Balls of Buma,900.0,Easy,4554,,,[],,,,
Codeforces,1267A,Apprentice Learning Trajectory,2400.0,Hard,1064,,,[],,,,
Codeforces,1266H,Red-Blue Graph,3400.0,Hard,143,,,"['dp', 'graphs', 'math', 'matrices', 'meet-in-the-middle']",,,,
Codeforces,1266G,Permutation Concatenation,3300.0,Hard,139,,,['string suffix structures'],,,,
Codeforces,1266F,Almost Same Distance,2900.0,Hard,377,,,"['dfs and similar', 'graphs']",,,,
Codeforces,1266E,Spaceship Solitaire,2100.0,Hard,2355,,,"['data structures', 'greedy', 'implementation']",,,,
Codeforces,1266D,Decreasing Debts,2000.0,Hard,3883,,,"['constructive algorithms', 'data structures', 'graphs', 'greedy', 'implementation', 'math', 'two pointers']",,,,
Codeforces,1266C,Diverse Matrix,1400.0,Medium,10086,,,"['constructive algorithms', 'greedy', 'math', 'number theory']",,,,
Codeforces,1266B,Dice Tower,1000.0,Easy,16647,,,"['constructive algorithms', 'math']",,,,
Codeforces,1266A,Competitive Programmer,1000.0,Easy,17606,,,"['chinese remainder theorem', 'math']",,,,
Codeforces,1265E,Beautiful Mirrors,2100.0,Hard,4578,,,"['data structures', 'dp', 'math', 'probabilities']",,,,
Codeforces,1265B,Beautiful Numbers,1300.0,Medium,13565,,,"['data structures', 'implementation', 'math', 'two pointers']",,,,
Codeforces,1265A,Beautiful String,1000.0,Easy,15983,,,"['constructive algorithms', 'greedy']",,,,
Codeforces,1264F,Beautiful Fibonacci Problem,3500.0,Hard,1101,,,"['constructive algorithms', 'number theory']",,,,
Codeforces,1264E,Beautiful League,2700.0,Hard,933,,,"['constructive algorithms', 'flows', 'graph matchings']",,,,
Codeforces,1264D2,Beautiful Bracket Sequence (hard version),2900.0,Hard,1366,,,"['combinatorics', 'probabilities']",,,,
Codeforces,1264D1,Beautiful Bracket Sequence (easy version),2600.0,Hard,1548,,,"['combinatorics', 'dp', 'probabilities']",,,,
Codeforces,1264C,Beautiful Mirrors with queries,2400.0,Hard,1334,,,"['data structures', 'probabilities']",,,,
Codeforces,1264B,Beautiful Sequence,1900.0,Medium,6064,,,"['brute force', 'constructive algorithms', 'greedy']",,,,
Codeforces,1264A,Beautiful Regional Contest,1500.0,Medium,10463,,,"['greedy', 'implementation']",,,,
Codeforces,1263F,Economic Difficulties,2400.0,Hard,959,,,"['data structures', 'dfs and similar', 'dp', 'flows', 'graphs', 'trees']",,,,
Codeforces,1263E,Editor,2100.0,Hard,2982,,,"['data structures', 'implementation']",,,,
Codeforces,1263D,Secret Passwords,1500.0,Medium,16260,,,"['dfs and similar', 'dsu', 'graphs']",,,,
Codeforces,1263C,Everyone is a Winner!,1400.0,Medium,14701,,,"['binary search', 'math', 'meet-in-the-middle', 'number theory']",,,,
Codeforces,1263B,PIN Codes,1400.0,Medium,11834,,,"['greedy', 'implementation']",,,,
Codeforces,1263A,Sweet Problem,1100.0,Easy,17258,,,['math'],,,,
Codeforces,1261F,Xor-Set,3100.0,Hard,443,,,"['bitmasks', 'divide and conquer', 'math']",,,,
Codeforces,1260F,Colored Tree,2700.0,Hard,648,,,"['data structures', 'trees']",,,,
Codeforces,1260E,Tournament,2400.0,Hard,1892,,,"['brute force', 'dp', 'greedy']",,,,
Codeforces,1260D,A Game with Traps,1900.0,Medium,4201,,,"['binary search', 'dp', 'greedy', 'sortings']",,,,
Codeforces,1260C,Infinite Fence,1700.0,Medium,8821,,,"['greedy', 'math', 'number theory']",,,,
Codeforces,1260B,Obtain Two Zeroes,1300.0,Medium,16775,,,"['binary search', 'math']",,,,
Codeforces,1260A,Heating,1000.0,Easy,15901,,,['math'],,,,
Codeforces,1257G,Divisor Set,2600.0,Hard,743,,,"['divide and conquer', 'fft', 'greedy', 'math', 'number theory']",,,,
Codeforces,1257F,Make Them Similar,2400.0,Hard,2343,,,"['bitmasks', 'brute force', 'hashing', 'meet-in-the-middle']",,,,
Codeforces,1257E,The Contest,2000.0,Hard,4579,,,"['data structures', 'dp', 'greedy']",,,,
Codeforces,1257D,Yet Another Monster Killing Problem,1700.0,Medium,8195,,,"['binary search', 'data structures', 'dp', 'greedy', 'sortings', 'two pointers']",,,,
Codeforces,1257C,Dominated Subarray,1200.0,Medium,17206,,,"['greedy', 'implementation', 'sortings', 'strings', 'two pointers']",,,,
Codeforces,1257B,Magic Stick,1000.0,Easy,22611,,,['math'],,,,
Codeforces,1257A,Two Rival Students,800.0,Easy,21686,,,"['greedy', 'math']",,,,
Codeforces,1256F,Equalizing Two Strings,2000.0,Hard,3630,,,"['constructive algorithms', 'sortings', 'strings']",,,,
Codeforces,1256E,Yet Another Division Into Teams,2000.0,Hard,4621,,,"['dp', 'greedy', 'sortings']",,,,
Codeforces,1256D,Binary String Minimizing,1500.0,Medium,12794,,,['greedy'],,,,
Codeforces,1256C,Platforms Jumping,1700.0,Medium,7338,,,['greedy'],,,,
Codeforces,1256B,Minimize the Permutation,1400.0,Medium,13708,,,['greedy'],,,,
Codeforces,1256A,Payment Without Change,1000.0,Easy,32561,,,['math'],,,,
Codeforces,1255C,League of Leesins,1600.0,Medium,7240,,,"['constructive algorithms', 'implementation']",,,,
Codeforces,1255B,Fridge Lockers,1100.0,Easy,12575,,,"['graphs', 'implementation']",,,,
Codeforces,1255A,Changing Volume,800.0,Easy,18019,,,['math'],,,,
Codeforces,1254E,Send Tree to Charlie,3300.0,Hard,366,,,"['combinatorics', 'dfs and similar', 'dsu', 'trees']",,,,
Codeforces,1254D,Tree Queries,2700.0,Hard,1578,,,"['data structures', 'probabilities', 'trees']",,,,
Codeforces,1254C,Point Ordering,2300.0,Hard,1602,,,"['constructive algorithms', 'geometry', 'interactive', 'math']",,,,
Codeforces,1254B2,Send Boxes to Alice (Hard Version),2100.0,Hard,3434,,,"['constructive algorithms', 'greedy', 'math', 'number theory', 'ternary search', 'two pointers']",,,,
Codeforces,1254B1,Send Boxes to Alice (Easy Version),1800.0,Medium,5042,,,"['constructive algorithms', 'greedy', 'math', 'number theory', 'ternary search', 'two pointers']",,,,
Codeforces,1254A,Feeding Chicken,1700.0,Medium,5524,,,"['constructive algorithms', 'greedy', 'implementation']",,,,
Codeforces,1253F,Cheap Robot,2500.0,Hard,2271,,,"['binary search', 'dsu', 'graphs', 'shortest paths', 'trees']",,,,
Codeforces,1253E,Antenna Coverage,2200.0,Hard,3075,,,"['data structures', 'dp', 'greedy', 'sortings']",,,,
Codeforces,1253D,Harmonious Graph,1700.0,Medium,10312,,,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy', 'sortings']",,,,
Codeforces,1253C,Sweets Eating,1500.0,Medium,15431,,,"['dp', 'greedy', 'math', 'sortings']",,,,
Codeforces,1253B,Silly Mistake,1400.0,Medium,11733,,,"['greedy', 'implementation']",,,,
Codeforces,1253A,Single Push,1000.0,Easy,19474,,,['implementation'],,,,
