platform,problem_id,title,difficulty_raw,difficulty_band,accepted_count,submission_count,acceptance_rate,tags
Codeforces,1975E,Chain Queries,2100.0,Hard,2904,,,"['binary search', 'data structures', 'dfs and similar', 'implementation', 'trees']"
Codeforces,1975D,Paint the Tree,1700.0,Medium,7577,,,"['brute force', 'dfs and similar', 'dp', 'greedy', 'shortest paths', 'trees']"
Codeforces,1975C,Chamo and Mocha's Array,1200.0,Medium,17294,,,"['binary search', 'brute force', 'greedy']"
Codeforces,1975B,378QAQ and Mocha's Array,1000.0,Easy,21202,,,"['brute force', 'greedy', 'math', 'sortings']"
Codeforces,1975A,Bazoka and Mocha's Array,800.0,Easy,20804,,,"['brute force', 'greedy', 'implementation', 'sortings']"
Codeforces,1974G,Money Buys Less Happiness Now ,2000.0,Hard,6025,,,"['data structures', 'greedy', 'sortings']"
Codeforces,1974F,Cutting Game,1900.0,Medium,4429,,,"['binary search', 'brute force', 'data structures', 'implementation', 'sortings', 'two pointers']"
Codeforces,1974E,Money Buys Happiness,1800.0,Medium,11547,,,['dp']
Codeforces,1974D,Ingenuity-2,1400.0,Medium,17931,,,"['constructive algorithms', 'greedy', 'implementation']"
Codeforces,1974C,Beautiful Triple Pairs,1400.0,Medium,19187,,,"['combinatorics', 'data structures']"
Codeforces,1974B,Symmetric Encoding,800.0,Easy,34659,,,"['implementation', 'sortings', 'strings']"
Codeforces,1974A,Phone Desktop,800.0,Easy,38142,,,"['greedy', 'math']"
Codeforces,1973F,Maximum GCD Sum Queries,3100.0,Hard,321,,,"['bitmasks', 'brute force', 'dp', 'implementation', 'number theory']"
Codeforces,1973E,"Cat, Fox and Swaps ",2500.0,Hard,1001,,,"['graphs', 'math', 'sortings']"
Codeforces,1973D,"Cat, Fox and Maximum Array Split",2400.0,Hard,2281,,,"['brute force', 'interactive', 'math']"
Codeforces,1973C,"Cat, Fox and Double Maximum",1700.0,Medium,9916,,,"['constructive algorithms', 'greedy', 'implementation', 'math', 'sortings']"
Codeforces,1973B,"Cat, Fox and the Lonely Array",1300.0,Medium,16949,,,"['binary search', 'bitmasks', 'data structures', 'greedy', 'math', 'two pointers']"
Codeforces,1973A,Chess For Three,900.0,Easy,28764,,,"['brute force', 'dp', 'implementation', 'math']"
Codeforces,1972B,Coin Games,900.0,Easy,25584,,,['games']
Codeforces,1972A,Contest Proposal,800.0,Easy,26041,,,"['brute force', 'greedy', 'two pointers']"
Codeforces,1971H,±1,2100.0,Hard,2796,,,"['2-sat', 'dfs and similar', 'graphs']"
Codeforces,1971G,XOUR,1700.0,Medium,11618,,,"['data structures', 'dsu', 'sortings']"
Codeforces,1971F,Circle Perimeter,1600.0,Medium,12625,,,"['binary search', 'brute force', 'dfs and similar', 'geometry', 'implementation', 'math']"
Codeforces,1971E,Find the Car,1500.0,Medium,18531,,,"['binary search', 'math', 'sortings']"
Codeforces,1971D,Binary Cut,1100.0,Easy,30815,,,"['dp', 'greedy', 'implementation', 'sortings', 'strings']"
Codeforces,1971C,Clock and Strings,900.0,Easy,42012,,,['implementation']
Codeforces,1971B,Different String,800.0,Easy,45123,,,"['implementation', 'strings']"
Codeforces,1971A,My First Sorting Problem,800.0,Easy,60219,,,"['implementation', 'sortings']"
Codeforces,1970G3,Min-Fund Prison (Hard),2400.0,Hard,554,,,"['bitmasks', 'dfs and similar', 'dp', 'graphs', 'trees']"
Codeforces,1970G2,Min-Fund Prison (Medium),2200.0,Hard,887,,,"['brute force', 'dfs and similar', 'dp', 'graphs', 'trees']"
Codeforces,1970G1,Min-Fund Prison (Easy),1900.0,Medium,1949,,,"['dfs and similar', 'trees']"
Codeforces,1970F3,Playing Quidditch (Hard),2300.0,Hard,542,,,['implementation']
Codeforces,1970F2,Playing Quidditch (Medium),2300.0,Hard,522,,,['implementation']
Codeforces,1970F1,Playing Quidditch (Easy),2300.0,Hard,643,,,['implementation']
Codeforces,1970E3,Trails (Hard),2200.0,Hard,1202,,,"['dp', 'matrices']"
Codeforces,1970E2,Trails (Medium),2000.0,Hard,2121,,,"['dp', 'matrices']"
Codeforces,1970E1,Trails (Easy),1800.0,Medium,3489,,,['dp']
Codeforces,1970D3,Arithmancy (Hard),3100.0,Hard,166,,,['interactive']
Codeforces,1970D2,Arithmancy (Medium),2600.0,Hard,325,,,"['constructive algorithms', 'interactive', 'probabilities', 'strings']"
Codeforces,1970D1,Arithmancy (Easy),2100.0,Hard,957,,,"['brute force', 'constructive algorithms', 'interactive', 'strings']"
Codeforces,1970C3,Game on Tree (Hard),1900.0,Medium,2493,,,"['dfs and similar', 'dp', 'games', 'trees']"
Codeforces,1970C2,Game on Tree (Medium),1700.0,Medium,4459,,,"['dfs and similar', 'dp', 'games', 'trees']"
Codeforces,1970C1,Game on Tree (Easy),1400.0,Medium,5128,,,['games']
Codeforces,1970B3,Exact Neighbours (Hard),2300.0,Hard,721,,,['constructive algorithms']
Codeforces,1970B2,Exact Neighbours (Medium),2100.0,Hard,1222,,,['constructive algorithms']
Codeforces,1970B1,Exact Neighbours (Easy),1900.0,Medium,1657,,,['constructive algorithms']
Codeforces,1970A3,Balanced Unshuffle (Hard),2400.0,Hard,672,,,"['constructive algorithms', 'trees']"
Codeforces,1970A2,Balanced Unshuffle (Medium),2400.0,Hard,605,,,"['brute force', 'constructive algorithms', 'trees']"
Codeforces,1970A1,Balanced Shuffle (Easy),1000.0,Easy,7353,,,"['implementation', 'sortings']"
Codeforces,1969F,Card Pairing,3000.0,Hard,408,,,"['dp', 'greedy', 'hashing', 'implementation']"
Codeforces,1969E,Unique Array,2400.0,Hard,1880,,,"['binary search', 'data structures', 'divide and conquer', 'dp', 'greedy']"
Codeforces,1969D,Shop Game,1900.0,Medium,5748,,,"['data structures', 'greedy', 'math', 'sortings']"
Codeforces,1969C,Minimizing the Sum,1700.0,Medium,11663,,,"['dp', 'implementation']"
Codeforces,1969B,Shifts and Sorting,1000.0,Easy,22464,,,"['constructive algorithms', 'greedy']"
Codeforces,1969A,Two Friends,800.0,Easy,22249,,,"['constructive algorithms', 'implementation', 'math']"
Codeforces,1968G2,Division + LCP (hard version),2200.0,Hard,2547,,,"['binary search', 'brute force', 'data structures', 'dp', 'hashing', 'math', 'string suffix structures', 'strings']"
Codeforces,1968G1,Division + LCP (easy version),1900.0,Medium,5360,,,"['binary search', 'data structures', 'dp', 'hashing', 'string suffix structures', 'strings']"
Codeforces,1968F,Equal XOR Segments,1800.0,Medium,7002,,,"['binary search', 'data structures']"
Codeforces,1968E,Cells Arrangement,1600.0,Medium,12770,,,['constructive algorithms']
Codeforces,1968D,Permutation Game,1300.0,Medium,17548,,,"['brute force', 'dfs and similar', 'games', 'graphs', 'greedy', 'math']"
Codeforces,1968C,Assembly via Remainders,1000.0,Easy,29479,,,"['constructive algorithms', 'number theory']"
Codeforces,1968B,Prefiquence,800.0,Easy,31693,,,"['greedy', 'two pointers']"
Codeforces,1968A,Maximize?,800.0,Easy,39689,,,"['brute force', 'math', 'number theory']"
Codeforces,1967F,Next and Prev,3200.0,Hard,101,,,"['brute force', 'data structures', 'implementation']"
Codeforces,1967E2,Again Counting Arrays (Hard Version),3500.0,Hard,220,,,"['combinatorics', 'dp', 'math']"
Codeforces,1967E1,Again Counting Arrays (Easy Version),3100.0,Hard,397,,,"['combinatorics', 'dp', 'fft', 'math']"
Codeforces,1967D,Long Way to be Non-decreasing,2800.0,Hard,987,,,"['binary search', 'dfs and similar', 'graphs', 'implementation', 'shortest paths', 'two pointers']"
Codeforces,1967C,Fenwick Tree,2300.0,Hard,2266,,,"['bitmasks', 'brute force', 'combinatorics', 'data structures', 'dp', 'math', 'trees']"
Codeforces,1967B2,Reverse Card (Hard Version),2200.0,Hard,4927,,,"['brute force', 'math', 'number theory']"
Codeforces,1967B1,Reverse Card (Easy Version),1400.0,Medium,16224,,,"['brute force', 'math', 'number theory']"
Codeforces,1967A,Permutation Counting,1400.0,Medium,15107,,,"['binary search', 'greedy', 'implementation', 'math', 'sortings']"
Codeforces,1966B,Rectangle Filling,1100.0,Easy,17337,,,"['constructive algorithms', 'implementation']"
Codeforces,1966A,Card Exchange,800.0,Easy,19623,,,"['constructive algorithms', 'games', 'greedy']"
Codeforces,1965F,Conference,3300.0,Hard,284,,,"['data structures', 'flows']"
Codeforces,1965E,Connected Cubes,3100.0,Hard,469,,,"['constructive algorithms', 'games']"
Codeforces,1965D,Missing Subarray Sum,2900.0,Hard,544,,,['constructive algorithms']
Codeforces,1965C,Folding Strip,2300.0,Hard,2373,,,"['constructive algorithms', 'greedy', 'strings']"
Codeforces,1965B,Missing Subsequence Sum,1800.0,Medium,8218,,,"['bitmasks', 'constructive algorithms', 'greedy', 'number theory']"
Codeforces,1965A,Everything Nim,1400.0,Medium,16988,,,"['games', 'greedy', 'math', 'sortings']"
Codeforces,1958J,Necromancer,3200.0,Hard,45,,,['*special']
Codeforces,1958I,Equal Trees,3100.0,Hard,50,,,"['*special', 'graphs', 'meet-in-the-middle']"
Codeforces,1958H,Composite Spells,2600.0,Hard,93,,,"['*special', 'dp']"
Codeforces,1958G,Observation Towers,2400.0,Hard,127,,,['*special']
Codeforces,1958F,Narrow Paths,2000.0,Hard,254,,,"['*special', 'combinatorics']"
Codeforces,1958E,Yet Another Permutation Constructive,1900.0,Medium,332,,,"['*special', 'constructive algorithms']"
Codeforces,1958D,Staircase,1600.0,Medium,721,,,['*special']
Codeforces,1958C,Firewood,1500.0,Medium,1003,,,['*special']
Codeforces,1958B,Clock in the Pool,1400.0,Medium,1195,,,"['*special', 'math']"
Codeforces,1958A,1-3-5,1100.0,Easy,2590,,,"['*special', 'dp']"
Codeforces,1957F2,Frequency Mismatch (Hard Version),2700.0,Hard,630,,,"['binary search', 'data structures', 'dfs and similar', 'hashing', 'probabilities', 'trees']"
Codeforces,1957F1,Frequency Mismatch (Easy Version),2600.0,Hard,680,,,"['binary search', 'data structures', 'divide and conquer', 'hashing', 'probabilities', 'trees']"
Codeforces,1957E,Carousel of Combinations,2400.0,Hard,1641,,,"['brute force', 'combinatorics', 'dp', 'math', 'number theory']"
Codeforces,1957D,A BIT of an Inequality,1900.0,Medium,5893,,,"['bitmasks', 'brute force', 'dp', 'math']"
Codeforces,1957C,How Does the Rook Move?,1600.0,Medium,12053,,,"['combinatorics', 'dp', 'math']"
Codeforces,1957B,A BIT of a Construction,1100.0,Easy,20619,,,"['bitmasks', 'constructive algorithms', 'greedy', 'implementation']"
Codeforces,1957A,Stickogon,800.0,Easy,25741,,,"['constructive algorithms', 'greedy']"
Codeforces,1956F,Nene and the Passing Game,3000.0,Hard,486,,,"['constructive algorithms', 'data structures', 'dsu', 'graphs', 'sortings']"
Codeforces,1956E2,Nene vs. Monsters (Hard Version),2700.0,Hard,1136,,,"['brute force', 'greedy', 'implementation', 'math']"
Codeforces,1956E1,Nene vs. Monsters (Easy Version),2500.0,Hard,1679,,,"['brute force', 'implementation', 'math']"
Codeforces,1956D,Nene and the Mex Operator,2000.0,Hard,4825,,,"['bitmasks', 'brute force', 'constructive algorithms', 'divide and conquer', 'dp', 'greedy', 'implementation', 'math']"
Codeforces,1956C,Nene's Magical Matrix,1600.0,Medium,15273,,,"['constructive algorithms', 'greedy', 'math']"
Codeforces,1956B,Nene and the Card Game,800.0,Easy,23014,,,"['games', 'greedy']"
Codeforces,1956A,Nene's Game,800.0,Easy,24345,,,"['binary search', 'brute force', 'data structures', 'games', 'greedy']"
Codeforces,1955H,The Most Reckless Defense,2300.0,Hard,1530,,,"['bitmasks', 'brute force', 'constructive algorithms', 'dp', 'flows', 'graph matchings', 'shortest paths']"
Codeforces,1955G,GCD on a grid,1900.0,Medium,5958,,,"['brute force', 'dfs and similar', 'dp', 'implementation', 'math', 'number theory']"
Codeforces,1955F,Unfair Game,1800.0,Medium,8791,,,"['dp', 'games', 'greedy', 'math', 'schedules']"
Codeforces,1955E,Long Inversions,1700.0,Medium,10638,,,"['brute force', 'greedy', 'implementation', 'sortings']"
Codeforces,1955D,Inaccurate Subsequence Search,1400.0,Medium,18729,,,"['data structures', 'two pointers']"
Codeforces,1955C,Inhabitant of the Deep Sea,1300.0,Medium,24679,,,"['greedy', 'implementation', 'math']"
Codeforces,1955B,Progressive Square,1000.0,Easy,32461,,,"['constructive algorithms', 'data structures', 'implementation', 'sortings']"
Codeforces,1955A,Yogurt Sale,800.0,Easy,53131,,,['math']
Codeforces,1954F,Unique Strings,3100.0,Hard,362,,,"['combinatorics', 'dp', 'math']"
Codeforces,1954E,Chain Reaction,2200.0,Hard,2999,,,"['binary search', 'data structures', 'dsu', 'greedy', 'implementation', 'math', 'number theory']"
Codeforces,1954D,Colored Balls,1800.0,Medium,8221,,,"['combinatorics', 'dp', 'math', 'sortings']"
Codeforces,1954C,Long Multiplication,1200.0,Medium,22904,,,"['greedy', 'math', 'number theory']"
Codeforces,1954B,Make It Ugly,1200.0,Medium,21700,,,"['implementation', 'math']"
Codeforces,1954A,Painting the Ribbon,900.0,Easy,27784,,,"['constructive algorithms', 'greedy', 'math']"
Codeforces,1953A,Accuracy-Preserving Summation Algorithm,,Unknown,0,,,['*special']
Codeforces,1952J,"Help, what does it mean to be ""Based""",,Unknown,909,,,"['*special', 'brute force', 'constructive algorithms', 'expression parsing', 'implementation', 'sortings']"
Codeforces,1952I,Dark Matter,,Unknown,652,,,"['*special', 'bitmasks', 'geometry']"
Codeforces,1952H,Palindrome,,Unknown,811,,,"['*special', 'implementation', 'strings']"
Codeforces,1952G,Mathematician Takeover,,Unknown,1231,,,"['*special', 'binary search', 'dfs and similar', 'math']"
Codeforces,1952F,Grid,,Unknown,1969,,,"['*special', 'brute force']"
Codeforces,1952E,Sweep Line,,Unknown,345,,,"['*special', 'combinatorics', 'games', 'math']"
Codeforces,1952D,Are You a Procrastinator?,,Unknown,5389,,,"['*special', 'implementation']"
Codeforces,1952C,They Have Fooled,,Unknown,3271,,,"['*special', 'brute force', 'schedules']"
Codeforces,1952B,Is it stated?,,Unknown,12362,,,"['*special', 'strings']"
Codeforces,1952A,"Are You a Robot, Again?",,Unknown,14140,,,"['*special', 'strings']"
Codeforces,1951I,Growing Trees,3200.0,Hard,108,,,"['binary search', 'constructive algorithms', 'flows', 'graphs', 'greedy']"
Codeforces,1951H,Thanos Snap,3200.0,Hard,367,,,"['binary search', 'dp', 'games', 'greedy', 'trees']"
Codeforces,1951G,Clacking Balls,3100.0,Hard,427,,,"['combinatorics', 'math', 'probabilities']"
Codeforces,1951F,Inversion Composition,2500.0,Hard,969,,,"['constructive algorithms', 'data structures', 'greedy']"
Codeforces,1951E,No Palindromes,2000.0,Hard,4508,,,"['brute force', 'constructive algorithms', 'divide and conquer', 'greedy', 'hashing', 'implementation', 'math', 'strings']"
Codeforces,1951D,Buying Jewels,2000.0,Hard,6343,,,"['constructive algorithms', 'greedy', 'math']"
Codeforces,1951C,Ticket Hoarding,1400.0,Medium,13851,,,"['greedy', 'math', 'sortings']"
Codeforces,1951B,Battle Cows,1200.0,Medium,16949,,,"['binary search', 'data structures', 'greedy']"
Codeforces,1951A,Dual Trigger,900.0,Easy,22683,,,"['constructive algorithms', 'greedy', 'math']"
Codeforces,1950G,Shuffling Songs,1900.0,Medium,6196,,,"['bitmasks', 'dfs and similar', 'dp', 'graphs', 'hashing', 'implementation', 'strings']"
Codeforces,1950F,"0, 1, 2, Tree!",1700.0,Medium,11390,,,"['bitmasks', 'brute force', 'greedy', 'implementation', 'trees']"
Codeforces,1950E,Nearly Shortest Repeating Substring,1500.0,Medium,17570,,,"['brute force', 'implementation', 'number theory', 'strings']"
Codeforces,1950D,Product of Binary Decimals,1100.0,Easy,26619,,,"['brute force', 'dp', 'implementation', 'number theory']"
Codeforces,1950C,Clock Conversion,800.0,Easy,47212,,,"['implementation', 'math']"
Codeforces,1950B,Upscaling,800.0,Easy,44478,,,['implementation']
Codeforces,1950A,"Stair, Peak, or Neither?",800.0,Easy,70334,,,['implementation']
Codeforces,1949K,Make Triangle,2800.0,Hard,468,,,"['constructive algorithms', 'math']"
Codeforces,1949J,Amanda the Amoeba,2600.0,Hard,542,,,"['graphs', 'implementation', 'trees', 'two pointers']"
Codeforces,1949I,Disks,1800.0,Medium,2789,,,"['dfs and similar', 'geometry', 'graph matchings', 'graphs']"
Codeforces,1949H,Division Avoidance,3100.0,Hard,166,,,"['greedy', 'math']"
Codeforces,1949G,Scooter,2300.0,Hard,1053,,,"['graphs', 'greedy']"
Codeforces,1949F,Dating,2200.0,Hard,1421,,,"['greedy', 'sortings', 'trees']"
Codeforces,1949E,Damage per Second,2900.0,Hard,146,,,"['brute force', 'math']"
Codeforces,1949D,Funny or Scary?,2600.0,Hard,567,,,['constructive algorithms']
Codeforces,1949C,Annual Ants' Gathering,1900.0,Medium,2562,,,"['dfs and similar', 'dp', 'greedy', 'trees']"
Codeforces,1949B,Charming Meals,1500.0,Medium,4978,,,"['binary search', 'brute force', 'greedy', 'sortings']"
Codeforces,1949A,Grove,3300.0,Hard,205,,,"['brute force', 'dfs and similar', 'dp', 'geometry', 'probabilities']"
Codeforces,1948G,MST with Matching,3100.0,Hard,875,,,"['bitmasks', 'brute force', 'dsu', 'graph matchings', 'trees']"
Codeforces,1948F,Rare Coins,2500.0,Hard,1659,,,"['combinatorics', 'math', 'probabilities']"
Codeforces,1948E,Clique Partition,2100.0,Hard,3542,,,"['brute force', 'constructive algorithms', 'graphs', 'greedy', 'implementation']"
Codeforces,1948D,Tandem Repeats?,1700.0,Medium,12560,,,"['brute force', 'strings', 'two pointers']"
Codeforces,1948C,Arrow Path,1300.0,Medium,21327,,,"['brute force', 'constructive algorithms', 'dfs and similar', 'dp', 'graphs', 'shortest paths']"
Codeforces,1948B,Array Fix,1100.0,Easy,26396,,,"['brute force', 'dp', 'greedy', 'implementation']"
Codeforces,1948A,Special Characters,800.0,Easy,31135,,,"['brute force', 'constructive algorithms']"
Codeforces,1946F,Nobody is needed,2500.0,Hard,1253,,,"['2-sat', 'data structures', 'dfs and similar', 'dp']"
Codeforces,1946E,Girl Permutation,2200.0,Hard,3198,,,"['combinatorics', 'dp', 'math', 'number theory']"
Codeforces,1946D,Birthday Gift,1900.0,Medium,5650,,,"['bitmasks', 'brute force', 'constructive algorithms', 'greedy', 'implementation']"
Codeforces,1946C,Tree Cutting,1600.0,Medium,13909,,,"['binary search', 'dp', 'greedy', 'implementation', 'trees']"
Codeforces,1946B,Maximum Sum,1100.0,Easy,23710,,,"['dp', 'greedy', 'math']"
Codeforces,1946A,Median of an Array,800.0,Easy,28749,,,"['greedy', 'implementation', 'sortings']"
Codeforces,1945H,GCD is Greater,2600.0,Hard,867,,,"['brute force', 'data structures', 'math', 'number theory']"
Codeforces,1945G,Cook and Porridge,2500.0,Hard,917,,,"['binary search', 'constructive algorithms', 'data structures', 'implementation']"
Codeforces,1945F,Kirill and Mushrooms,1900.0,Medium,5146,,,"['data structures', 'sortings']"
Codeforces,1945E,Binary Search,1700.0,Medium,9782,,,"['binary search', 'constructive algorithms', 'greedy']"
Codeforces,1945D,Seraphim the Owl,1300.0,Medium,17311,,,"['dp', 'greedy']"
Codeforces,1945C,Left and Right Houses,1200.0,Medium,17519,,,['brute force']
Codeforces,1945B,Fireworks,900.0,Easy,26353,,,"['math', 'number theory']"
Codeforces,1945A,Setting up Camp,800.0,Easy,30467,,,"['greedy', 'math']"
Codeforces,1944B,Equal XOR,1100.0,Easy,18263,,,"['bitmasks', 'constructive algorithms']"
